PROJECT:;PRJ-6076
LOAD CASE NAME:;DLC24_OVS_V11.0_N_S2
LOAD CASE TYPE:;FATIGUE
LOAD CASE SUBTYPE:;F_Power_production_plus_occurrence_of_fault
REPETITIONS:;32.65
LOAD FACTOR:;1
APPLIED LOAD FACTOR:;YES
DAF:;1
APPLIED DAF:;YES
PROCESS:;WRITE
PROCESS VERSION:;v2.0


;FIRST_BEARING;FIRST_BEARING;FIRST_BEARING;FIRST_BEARING;FIRST_BEARING;FIRST_BEARING;FIRST_BEARING;FIRST_BEARING;HUB_CENTER;HUB_CENTER
;Stationary;Stationary;Stationary;Stationary;Stationary;Stationary;Stationary;Stationary;Unknown;Unknown
;Station:0;Station:0;Station:0;Station:0;Station:0;Station:0;Station:0;Station:0;Station:0;Station:0
Time;FB_STA_FX;FB_STA_FY;FB_STA_FYZ;FB_STA_FZ;FB_STA_MX;FB_STA_MY;FB_STA_MYZ;FB_STA_MZ;ROTOR_AZIMUTH;ROTOR_SPEED
[s];[N];[N];[N];[N];[Nm];[Nm];[Nm];[Nm];[rad];[rad/s]
0.24;1.089015E+06;-4.016882E+04;1.176751E+06;-1.176065E+06;7.572971E+06;-4.077298E+06;4.562992E+06;-2.048546E+06;4.424232E+00;9.583203E-01
0.28;1.086903E+06;-3.725500E+04;1.158085E+06;-1.157485E+06;7.572341E+06;-4.133818E+06;4.762146E+06;-2.364230E+06;4.462596E+00;9.598551E-01
0.32;1.082555E+06;-4.010234E+04;1.142593E+06;-1.141890E+06;7.604624E+06;-4.061503E+06;4.922311E+06;-2.780888E+06;4.500997E+00;9.597241E-01
0.36;1.076094E+06;-4.705580E+04;1.139605E+06;-1.138633E+06;7.580256E+06;-3.639694E+06;4.912201E+06;-3.298841E+06;4.539348E+00;9.578324E-01
0.4;1.076858E+06;-4.828829E+04;1.150553E+06;-1.149539E+06;7.520718E+06;-3.103673E+06;4.898543E+06;-3.789846E+06;4.577639E+00;9.569132E-01
0.44;1.074450E+06;-3.622958E+04;1.162233E+06;-1.161668E+06;7.460918E+06;-2.856959E+06;4.957082E+06;-4.050981E+06;4.615912E+00;9.567979E-01
0.48;1.059876E+06;-2.042346E+04;1.160002E+06;-1.159822E+06;7.405066E+06;-2.994067E+06;4.888833E+06;-3.864745E+06;4.654190E+00;9.573180E-01
0.52;1.044804E+06;-1.099094E+04;1.150470E+06;-1.150417E+06;7.373310E+06;-3.216242E+06;4.676766E+06;-3.395281E+06;4.692523E+00;9.595280E-01
0.56;1.049434E+06;-8.016394E+03;1.148162E+06;-1.148134E+06;7.387395E+06;-3.364442E+06;4.595384E+06;-3.130190E+06;4.730944E+00;9.612380E-01
0.6;1.070319E+06;-2.929782E+03;1.156836E+06;-1.156833E+06;7.429444E+06;-3.591101E+06;4.804480E+06;-3.191712E+06;4.769400E+00;9.614719E-01
0.64;1.087712E+06;2.683360E+03;1.159126E+06;-1.159123E+06;7.461436E+06;-4.032542E+06;5.220797E+06;-3.315920E+06;4.807862E+00;9.616035E-01
0.68;1.087278E+06;5.288191E+03;1.145253E+06;-1.145240E+06;7.491656E+06;-4.520038E+06;5.703424E+06;-3.478262E+06;4.846322E+00;9.612665E-01
0.72;1.066050E+06;-3.896962E+03;1.128756E+06;-1.128750E+06;7.487208E+06;-4.722862E+06;6.076167E+06;-3.822876E+06;4.884760E+00;9.607323E-01
0.76;1.043702E+06;-2.458367E+04;1.124724E+06;-1.124456E+06;7.503178E+06;-4.591797E+06;6.227547E+06;-4.206868E+06;4.923196E+00;9.613260E-01
0.8;1.027009E+06;-3.906947E+04;1.132385E+06;-1.131711E+06;7.530809E+06;-4.547165E+06;6.327086E+06;-4.399467E+06;4.961679E+00;9.628399E-01
0.84;1.023068E+06;-4.023388E+04;1.142266E+06;-1.141557E+06;7.574244E+06;-4.956693E+06;6.651247E+06;-4.435119E+06;5.000210E+00;9.634628E-01
0.88;1.033564E+06;-3.741286E+04;1.147094E+06;-1.146484E+06;7.609943E+06;-5.570771E+06;7.149804E+06;-4.481764E+06;5.038746E+00;9.633012E-01
0.92;1.051798E+06;-4.033794E+04;1.147191E+06;-1.146482E+06;7.641001E+06;-5.762973E+06;7.284039E+06;-4.454813E+06;5.077273E+00;9.630408E-01
0.96;1.069268E+06;-4.965056E+04;1.155715E+06;-1.154648E+06;7.641483E+06;-5.368026E+06;6.708920E+06;-4.024165E+06;5.115783E+00;9.623799E-01
1;1.073959E+06;-5.824018E+04;1.172201E+06;-1.170754E+06;7.613311E+06;-4.787928E+06;5.747432E+06;-3.179422E+06;5.154273E+00;9.623683E-01
1.04;1.057126E+06;-5.559087E+04;1.177569E+06;-1.176256E+06;7.597264E+06;-4.275318E+06;4.851015E+06;-2.292162E+06;5.192786E+00;9.632828E-01
1.08;1.029288E+06;-4.620880E+04;1.167753E+06;-1.166839E+06;7.585727E+06;-3.869514E+06;4.162967E+06;-1.535302E+06;5.231328E+00;9.637487E-01
1.12;1.010918E+06;-4.525797E+04;1.155997E+06;-1.155111E+06;7.574074E+06;-3.704721E+06;3.789736E+06;-7.982114E+05;5.269884E+00;9.640402E-01
1.16;1.010730E+06;-5.222375E+04;1.152285E+06;-1.151101E+06;7.559702E+06;-3.955016E+06;3.966815E+06;-3.057264E+05;5.308449E+00;9.641041E-01
1.2;1.026142E+06;-5.787129E+04;1.158055E+06;-1.156608E+06;7.534782E+06;-4.477373E+06;4.504987E+06;-4.980293E+05;5.346997E+00;9.631743E-01
1.24;1.044111E+06;-5.436889E+04;1.161657E+06;-1.160384E+06;7.490629E+06;-4.855573E+06;4.992176E+06;-1.159843E+06;5.385516E+00;9.631479E-01
1.28;1.045109E+06;-4.354211E+04;1.158728E+06;-1.157910E+06;7.460099E+06;-4.911223E+06;5.141324E+06;-1.520891E+06;5.424069E+00;9.645708E-01
1.32;1.024176E+06;-3.552793E+04;1.156173E+06;-1.155627E+06;7.456163E+06;-4.890138E+06;5.031444E+06;-1.184053E+06;5.462674E+00;9.655285E-01
1.36;9.969813E+05;-3.106059E+04;1.168285E+06;-1.167872E+06;7.460132E+06;-4.844417E+06;4.901387E+06;-7.451273E+05;5.501313E+00;9.664844E-01
1.4;9.921573E+05;-2.671495E+04;1.193173E+06;-1.192874E+06;7.484114E+06;-4.577126E+06;4.651440E+06;-8.281380E+05;5.539983E+00;9.667559E-01
1.44;1.001244E+06;-2.121280E+04;1.215818E+06;-1.215633E+06;7.487608E+06;-4.045887E+06;4.173419E+06;-1.023830E+06;5.578635E+00;9.658327E-01
1.48;9.963374E+05;-1.400720E+04;1.224121E+06;-1.224041E+06;7.478798E+06;-3.526431E+06;3.634236E+06;-8.786107E+05;5.617265E+00;9.658701E-01
1.52;9.740601E+05;-8.723444E+03;1.219915E+06;-1.219884E+06;7.466059E+06;-3.211166E+06;3.289975E+06;-7.157867E+05;5.655910E+00;9.663123E-01
1.56;9.504105E+05;-1.115136E+04;1.217500E+06;-1.217449E+06;7.462252E+06;-2.966069E+06;3.102204E+06;-9.089050E+05;5.694564E+00;9.664367E-01
1.6;9.374577E+05;-2.210489E+04;1.219234E+06;-1.219034E+06;7.467257E+06;-2.690342E+06;2.945940E+06;-1.200258E+06;5.733240E+00;9.675528E-01
1.64;9.414231E+05;-3.243051E+04;1.224350E+06;-1.223920E+06;7.485285E+06;-2.483339E+06;2.720487E+06;-1.110890E+06;5.771962E+00;9.681758E-01
1.68;9.520342E+05;-3.632280E+04;1.218620E+06;-1.218078E+06;7.488407E+06;-2.470591E+06;2.575995E+06;-7.293367E+05;5.810663E+00;9.666683E-01
1.72;9.661452E+05;-3.661777E+04;1.202836E+06;-1.202279E+06;7.464073E+06;-2.751410E+06;2.798744E+06;-5.125546E+05;5.849306E+00;9.658009E-01
1.76;9.811253E+05;-3.663654E+04;1.191331E+06;-1.190768E+06;7.433897E+06;-3.108319E+06;3.153158E+06;-5.298682E+05;5.887945E+00;9.661925E-01
1.8;9.929996E+05;-3.766548E+04;1.189920E+06;-1.189324E+06;7.402700E+06;-3.348907E+06;3.368307E+06;-3.609846E+05;5.926593E+00;9.661719E-01
1.84;9.939399E+05;-3.163889E+04;1.188303E+06;-1.187882E+06;7.379661E+06;-3.460144E+06;3.460175E+06;1.451799E+04;5.965254E+00;9.671834E-01
1.88;9.747514E+05;-2.002846E+04;1.171396E+06;-1.171225E+06;7.381067E+06;-3.289856E+06;3.291972E+06;1.180307E+05;6.003971E+00;9.684080E-01
1.92;9.529032E+05;-1.176716E+04;1.144347E+06;-1.144287E+06;7.394061E+06;-2.894481E+06;2.901541E+06;-2.022867E+05;6.042698E+00;9.676837E-01
1.96;9.515285E+05;-7.641861E+03;1.126332E+06;-1.126306E+06;7.381736E+06;-2.478252E+06;2.533689E+06;-5.271118E+05;6.081389E+00;9.671242E-01
2;9.658753E+05;-8.240123E+03;1.129336E+06;-1.129306E+06;7.363084E+06;-2.167895E+06;2.259638E+06;-6.373346E+05;6.120078E+00;9.672217E-01
2.04;9.770813E+05;-1.086526E+04;1.150112E+06;-1.150061E+06;7.347463E+06;-1.927143E+06;2.008676E+06;-5.664764E+05;6.158761E+00;9.669965E-01
2.08;9.665764E+05;-1.397488E+04;1.168690E+06;-1.168607E+06;7.338926E+06;-1.657091E+06;1.702738E+06;-3.916207E+05;6.197459E+00;9.682434E-01
2.12;9.301321E+05;-1.868171E+04;1.173561E+06;-1.173412E+06;7.360170E+06;-1.329121E+06;1.344044E+06;-1.997294E+05;6.236225E+00;9.697498E-01
2.16;8.948875E+05;-2.698205E+04;1.175034E+06;-1.174724E+06;7.385633E+06;-1.185714E+06;1.195250E+06;-1.506846E+05;6.275008E+00;9.691484E-01
2.2;8.873320E+05;-3.721211E+04;1.184841E+06;-1.184257E+06;7.396019E+06;-1.471638E+06;1.536332E+06;-4.411321E+05;3.056831E-02;9.681932E-01
2.24;8.901222E+05;-4.195027E+04;1.201186E+06;-1.200453E+06;7.384129E+06;-1.987325E+06;2.198962E+06;-9.412608E+05;6.927506E-02;9.669820E-01
2.28;8.961766E+05;-4.095298E+04;1.214897E+06;-1.214207E+06;7.342462E+06;-2.456206E+06;2.825622E+06;-1.396850E+06;1.079176E-01;9.652683E-01
2.32;9.161007E+05;-4.000124E+04;1.212789E+06;-1.212129E+06;7.283393E+06;-2.777758E+06;3.291952E+06;-1.766638E+06;1.465262E-01;9.655941E-01
2.36;9.411919E+05;-3.923291E+04;1.198561E+06;-1.197919E+06;7.251496E+06;-2.985284E+06;3.750963E+06;-2.271080E+06;1.851826E-01;9.671592E-01
2.4;9.458785E+05;-4.055582E+04;1.179744E+06;-1.179047E+06;7.259136E+06;-3.160370E+06;4.334509E+06;-2.966485E+06;2.238816E-01;9.675913E-01
2.44;9.280639E+05;-4.103259E+04;1.165046E+06;-1.164324E+06;7.249842E+06;-3.328363E+06;4.875122E+06;-3.562136E+06;2.625829E-01;9.674585E-01
2.48;9.152281E+05;-3.852866E+04;1.162592E+06;-1.161954E+06;7.239521E+06;-3.370945E+06;5.249584E+06;-4.024284E+06;3.012709E-01;9.667386E-01
2.52;9.124228E+05;-3.499733E+04;1.163883E+06;-1.163357E+06;7.205804E+06;-3.145753E+06;5.515226E+06;-4.530116E+06;3.399077E-01;9.651220E-01
2.56;9.008092E+05;-3.307932E+04;1.159540E+06;-1.159068E+06;7.167852E+06;-2.680871E+06;5.823066E+06;-5.169238E+06;3.785031E-01;9.650558E-01
2.6;8.812551E+05;-3.032649E+04;1.154971E+06;-1.154573E+06;7.138189E+06;-2.449950E+06;6.120675E+06;-5.608958E+06;4.171347E-01;9.665968E-01
2.64;8.727148E+05;-2.458623E+04;1.157303E+06;-1.157042E+06;7.157021E+06;-2.589133E+06;6.135882E+06;-5.562862E+06;4.558277E-01;9.680415E-01
2.68;8.777583E+05;-1.319755E+04;1.167193E+06;-1.167119E+06;7.205384E+06;-2.724134E+06;5.981158E+06;-5.324786E+06;4.945806E-01;9.695292E-01
2.72;8.963501E+05;1.287171E+03;1.174164E+06;-1.174163E+06;7.275685E+06;-2.874332E+06;6.032138E+06;-5.303293E+06;5.333678E-01;9.694201E-01
2.76;9.108366E+05;1.153087E+04;1.167075E+06;-1.167018E+06;7.315646E+06;-3.148968E+06;6.442384E+06;-5.620348E+06;5.721074E-01;9.674027E-01
2.8;9.157958E+05;1.157609E+04;1.150600E+06;-1.150542E+06;7.299202E+06;-3.393001E+06;6.847010E+06;-5.947192E+06;6.107622E-01;9.654912E-01
2.84;9.220834E+05;6.268789E+03;1.134406E+06;-1.134389E+06;7.275493E+06;-3.462427E+06;6.964373E+06;-6.042689E+06;6.493608E-01;9.645877E-01
2.88;9.281322E+05;2.636533E+03;1.128768E+06;-1.128765E+06;7.242351E+06;-3.373781E+06;7.031546E+06;-6.169298E+06;6.879416E-01;9.646492E-01
2.92;9.277303E+05;-2.687487E+02;1.128390E+06;-1.128390E+06;7.229157E+06;-3.162392E+06;7.211355E+06;-6.480966E+06;7.265484E-01;9.658037E-01
2.96;9.145816E+05;-9.020653E+03;1.125861E+06;-1.125825E+06;7.228184E+06;-2.836347E+06;7.239861E+06;-6.661135E+06;7.652028E-01;9.666737E-01
3;8.970664E+05;-2.132314E+04;1.127258E+06;-1.127056E+06;7.250736E+06;-2.449922E+06;6.885175E+06;-6.434556E+06;8.038509E-01;9.653366E-01
3.04;8.819359E+05;-3.346732E+04;1.135994E+06;-1.135501E+06;7.211836E+06;-2.025042E+06;6.366001E+06;-6.035327E+06;8.424180E-01;9.631795E-01
3.08;8.756844E+05;-4.103439E+04;1.148076E+06;-1.147343E+06;7.154184E+06;-1.543174E+06;6.003034E+06;-5.801296E+06;8.809273E-01;9.624671E-01
3.12;8.644392E+05;-4.286216E+04;1.158121E+06;-1.157328E+06;7.082395E+06;-1.172917E+06;5.698483E+06;-5.576467E+06;9.194198E-01;9.622287E-01
3.16;8.563359E+05;-4.067748E+04;1.159597E+06;-1.158884E+06;7.040490E+06;-1.242438E+06;5.049764E+06;-4.894534E+06;9.579247E-01;9.633970E-01
3.2;8.695292E+05;-3.867143E+04;1.156403E+06;-1.155756E+06;7.049453E+06;-1.585809E+06;4.180008E+06;-3.867516E+06;9.965150E-01;9.661430E-01
3.24;8.942894E+05;-3.877663E+04;1.150356E+06;-1.149702E+06;7.097103E+06;-1.695990E+06;3.432070E+06;-2.983743E+06;1.035194E+00;9.673307E-01
3.28;9.099021E+05;-3.931075E+04;1.146283E+06;-1.145609E+06;7.146856E+06;-1.576791E+06;2.755601E+06;-2.259883E+06;1.073870E+00;9.662489E-01
3.32;9.112921E+05;-3.731575E+04;1.142566E+06;-1.141956E+06;7.170094E+06;-1.590660E+06;2.176098E+06;-1.484993E+06;1.112486E+00;9.644647E-01
3.36;9.092038E+05;-3.562800E+04;1.139589E+06;-1.139032E+06;7.160630E+06;-1.810193E+06;1.991297E+06;-8.297392E+05;1.151015E+00;9.619343E-01
3.4;9.081343E+05;-3.734898E+04;1.139790E+06;-1.139178E+06;7.097686E+06;-1.858316E+06;1.940341E+06;-5.581988E+05;1.189458E+00;9.606959E-01
3.44;9.048501E+05;-4.065052E+04;1.151725E+06;-1.151007E+06;7.064680E+06;-1.523933E+06;1.633755E+06;-5.888845E+05;1.227911E+00;9.622604E-01
3.48;8.872821E+05;-4.039148E+04;1.170673E+06;-1.169976E+06;7.069168E+06;-1.144130E+06;1.332361E+06;-6.827543E+05;1.266443E+00;9.641811E-01
3.52;8.733181E+05;-3.266148E+04;1.189385E+06;-1.188937E+06;7.131098E+06;-1.285656E+06;1.544259E+06;-8.554679E+05;1.305029E+00;9.648609E-01
3.56;8.737984E+05;-2.123402E+04;1.204887E+06;-1.204700E+06;7.155564E+06;-1.818622E+06;2.204249E+06;-1.245523E+06;1.343609E+00;9.638560E-01
3.6;8.859808E+05;-1.288709E+04;1.215799E+06;-1.215730E+06;7.145198E+06;-2.239125E+06;2.782568E+06;-1.651969E+06;1.382119E+00;9.615458E-01
3.64;8.921576E+05;-1.228657E+04;1.220620E+06;-1.220559E+06;7.105364E+06;-2.386915E+06;3.027552E+06;-1.862447E+06;1.420540E+00;9.597581E-01
3.68;8.827077E+05;-1.577118E+04;1.225637E+06;-1.225536E+06;7.053350E+06;-2.313711E+06;3.074314E+06;-2.024388E+06;1.458923E+00;9.596757E-01
3.72;8.589592E+05;-1.806779E+04;1.231703E+06;-1.231571E+06;6.994139E+06;-2.097206E+06;3.145621E+06;-2.344495E+06;1.497330E+00;9.608496E-01
3.76;8.376849E+05;-1.956458E+04;1.230963E+06;-1.230807E+06;6.995054E+06;-1.687731E+06;3.062780E+06;-2.555815E+06;1.535802E+00;9.627969E-01
3.8;8.281026E+05;-2.277396E+04;1.224859E+06;-1.224647E+06;7.056037E+06;-1.162822E+06;2.596075E+06;-2.321089E+06;1.574347E+00;9.641257E-01
3.84;8.310243E+05;-2.820686E+04;1.217036E+06;-1.216709E+06;7.092936E+06;-9.225953E+05;2.105120E+06;-1.892181E+06;1.612893E+00;9.627268E-01
3.88;8.525434E+05;-3.215878E+04;1.206865E+06;-1.206437E+06;7.094255E+06;-1.254015E+06;2.014749E+06;-1.576914E+06;1.651351E+00;9.602869E-01
3.92;8.767468E+05;-3.003566E+04;1.198322E+06;-1.197946E+06;7.058555E+06;-1.818579E+06;2.181395E+06;-1.204681E+06;1.689731E+00;9.588861E-01
3.96;8.873850E+05;-2.212732E+04;1.190798E+06;-1.190592E+06;7.017997E+06;-2.100066E+06;2.216476E+06;-7.088660E+05;1.728072E+00;9.582942E-01
4;8.851461E+05;-1.112874E+04;1.182625E+06;-1.182573E+06;6.986667E+06;-1.929486E+06;1.980907E+06;-4.484187E+05;1.766413E+00;9.589791E-01
4.04;8.729660E+05;-2.879219E+03;1.174212E+06;-1.174209E+06;6.976266E+06;-1.465692E+06;1.545366E+06;-4.898003E+05;1.804795E+00;9.599450E-01
4.08;8.558486E+05;6.436518E+02;1.168035E+06;-1.168035E+06;6.974464E+06;-1.028196E+06;1.066672E+06;-2.839031E+05;1.843182E+00;9.590673E-01
4.12;8.481713E+05;2.547892E+03;1.162797E+06;-1.162794E+06;6.975191E+06;-8.436737E+05;9.348212E+05;4.026229E+05;1.881504E+00;9.570309E-01
4.16;8.526938E+05;5.432724E+03;1.160354E+06;-1.160341E+06;6.926748E+06;-8.544693E+05;1.355983E+06;1.052888E+06;1.919753E+00;9.555600E-01
4.2;8.657538E+05;7.344794E+03;1.160369E+06;-1.160346E+06;6.858072E+06;-8.668297E+05;1.432544E+06;1.140521E+06;1.957957E+00;9.547979E-01
4.24;8.765540E+05;6.073860E+02;1.161892E+06;-1.161892E+06;6.813492E+06;-8.393104E+05;1.247169E+06;9.224905E+05;1.996159E+00;9.556339E-01
4.28;8.737155E+05;-1.321612E+04;1.162543E+06;-1.162468E+06;6.809482E+06;-7.947610E+05;1.178399E+06;8.700452E+05;2.034426E+00;9.576484E-01
4.32;8.576071E+05;-2.696548E+04;1.162378E+06;-1.162065E+06;6.841404E+06;-6.456801E+05;1.141520E+06;9.413635E+05;2.072748E+00;9.581661E-01
4.36;8.517438E+05;-3.563513E+04;1.171005E+06;-1.170463E+06;6.878182E+06;-5.277473E+05;1.053998E+06;9.123570E+05;2.111065E+00;9.576020E-01
4.4;8.633701E+05;-3.857102E+04;1.184051E+06;-1.183423E+06;6.897269E+06;-6.207952E+05;9.007643E+05;6.526789E+05;2.149344E+00;9.560747E-01
4.44;8.807386E+05;-4.009989E+04;1.193617E+06;-1.192943E+06;6.894552E+06;-9.253765E+05;9.509641E+05;2.191141E+05;2.187535E+00;9.535110E-01
4.48;8.883243E+05;-4.278703E+04;1.196920E+06;-1.196155E+06;6.867195E+06;-1.242839E+06;1.299768E+06;-3.804579E+05;2.225652E+00;9.528375E-01
4.52;8.828689E+05;-4.367787E+04;1.196307E+06;-1.195510E+06;6.845789E+06;-1.351487E+06;1.841106E+06;-1.250262E+06;2.263787E+00;9.538536E-01
4.56;8.670553E+05;-4.033190E+04;1.190942E+06;-1.190259E+06;6.851367E+06;-1.186974E+06;2.537644E+06;-2.242929E+06;2.301943E+00;9.538533E-01
4.6;8.589518E+05;-3.309595E+04;1.179447E+06;-1.178982E+06;6.893068E+06;-1.110840E+06;3.178397E+06;-2.977959E+06;2.340103E+00;9.542888E-01
4.64;8.636644E+05;-2.659605E+04;1.167780E+06;-1.167477E+06;6.917872E+06;-1.398055E+06;3.624779E+06;-3.344318E+06;2.378281E+00;9.542574E-01
4.68;8.738199E+05;-2.478792E+04;1.157950E+06;-1.157685E+06;6.927652E+06;-1.774689E+06;3.885645E+06;-3.456692E+06;2.416413E+00;9.522520E-01
4.72;8.792017E+05;-2.830932E+04;1.152453E+06;-1.152105E+06;6.906669E+06;-1.811761E+06;3.926326E+06;-3.483326E+06;2.454480E+00;9.514523E-01
4.76;8.889138E+05;-3.027702E+04;1.157177E+06;-1.156781E+06;6.901390E+06;-1.518549E+06;3.689315E+06;-3.362299E+06;2.492549E+00;9.520555E-01
4.8;9.059757E+05;-2.725600E+04;1.164026E+06;-1.163707E+06;6.891185E+06;-1.281541E+06;3.378430E+06;-3.125931E+06;2.530645E+00;9.528340E-01
4.84;9.256506E+05;-2.017999E+04;1.166293E+06;-1.166118E+06;6.927887E+06;-1.357246E+06;3.313351E+06;-3.022611E+06;2.568787E+00;9.542328E-01
4.88;9.335838E+05;-1.376538E+04;1.165351E+06;-1.165270E+06;6.979223E+06;-1.482467E+06;3.722390E+06;-3.414452E+06;2.606961E+00;9.540393E-01
4.92;9.370846E+05;-1.226330E+04;1.164811E+06;-1.164747E+06;7.007001E+06;-1.465476E+06;4.476503E+06;-4.229829E+06;2.645083E+00;9.520106E-01
4.96;9.573951E+05;-1.244936E+04;1.169998E+06;-1.169932E+06;7.005041E+06;-1.475446E+06;5.342716E+06;-5.134947E+06;2.683138E+00;9.510543E-01
5;9.878660E+05;-1.072223E+04;1.171922E+06;-1.171873E+06;6.993184E+06;-1.592407E+06;6.006827E+06;-5.791909E+06;2.721182E+00;9.511500E-01
5.04;9.963846E+05;-7.645969E+03;1.165551E+06;-1.165526E+06;6.990811E+06;-1.546113E+06;6.216407E+06;-6.021067E+06;2.759236E+00;9.517797E-01
5.08;9.815297E+05;-7.157025E+03;1.157505E+06;-1.157483E+06;7.009901E+06;-1.223577E+06;5.893202E+06;-5.764780E+06;2.797342E+00;9.535674E-01
5.12;9.668125E+05;-1.305522E+04;1.154176E+06;-1.154102E+06;7.065782E+06;-8.581855E+05;5.250274E+06;-5.179661E+06;2.835505E+00;9.542647E-01
5.16;9.477018E+05;-2.166283E+04;1.153729E+06;-1.153525E+06;7.101285E+06;-7.095722E+05;4.616253E+06;-4.561392E+06;2.873664E+00;9.535820E-01
5.2;9.208869E+05;-2.993769E+04;1.152624E+06;-1.152235E+06;7.109774E+06;-6.694580E+05;4.168597E+06;-4.114490E+06;2.911790E+00;9.526128E-01
5.24;9.025128E+05;-3.927962E+04;1.150348E+06;-1.149677E+06;7.100183E+06;-5.195131E+05;3.741565E+06;-3.705322E+06;2.949857E+00;9.506183E-01
5.28;8.989738E+05;-4.690329E+04;1.147762E+06;-1.146804E+06;7.057185E+06;-2.808344E+05;3.171557E+06;-3.159099E+06;2.987852E+00;9.494779E-01
5.32;9.025826E+05;-5.050975E+04;1.145061E+06;-1.143947E+06;6.992961E+06;-2.465745E+05;2.394006E+06;-2.381274E+06;3.025838E+00;9.499487E-01
5.36;9.061156E+05;-5.122878E+04;1.146140E+06;-1.144995E+06;6.957247E+06;-4.172826E+05;1.454388E+06;-1.393241E+06;3.063844E+00;9.502536E-01
5.4;9.118837E+05;-4.882917E+04;1.152198E+06;-1.151163E+06;6.953106E+06;-6.630230E+05;7.100988E+05;-2.542456E+05;3.101858E+00;9.504896E-01
5.44;9.170408E+05;-4.408978E+04;1.151041E+06;-1.150196E+06;6.929956E+06;-9.576694E+05;1.254295E+06;8.100154E+05;3.139885E+00;9.507499E-01
5.48;9.223049E+05;-4.006503E+04;1.140198E+06;-1.139494E+06;6.904628E+06;-1.205372E+06;1.875020E+06;1.436237E+06;3.177895E+00;9.494712E-01
5.52;9.326118E+05;-3.733509E+04;1.132488E+06;-1.131873E+06;6.867646E+06;-1.336661E+06;1.910162E+06;1.364571E+06;3.215843E+00;9.482540E-01
5.56;9.497934E+05;-3.692339E+04;1.138083E+06;-1.137484E+06;6.831314E+06;-1.362893E+06;1.522010E+06;6.775213E+05;3.253790E+00;9.494304E-01
5.6;9.631853E+05;-3.977309E+04;1.151892E+06;-1.151205E+06;6.825767E+06;-1.342512E+06;1.353115E+06;-1.690629E+05;3.291803E+00;9.511127E-01
5.64;9.584996E+05;-4.598128E+04;1.164623E+06;-1.163715E+06;6.861258E+06;-1.402030E+06;1.542742E+06;-6.437103E+05;3.329877E+00;9.526768E-01
5.68;9.457889E+05;-5.241082E+04;1.172891E+06;-1.171719E+06;6.930860E+06;-1.684615E+06;1.831958E+06;-7.198207E+05;3.368020E+00;9.543151E-01
5.72;9.468417E+05;-5.494020E+04;1.181228E+06;-1.179950E+06;7.010374E+06;-2.109339E+06;2.255177E+06;-7.978161E+05;3.406193E+00;9.539852E-01
5.76;9.568593E+05;-5.276420E+04;1.193666E+06;-1.192499E+06;7.072883E+06;-2.382610E+06;2.599583E+06;-1.039713E+06;3.444328E+00;9.528439E-01
5.8;9.497061E+05;-4.877398E+04;1.209707E+06;-1.208723E+06;7.094655E+06;-2.285795E+06;2.657787E+06;-1.356089E+06;3.482436E+00;9.526083E-01
5.84;9.286719E+05;-4.923743E+04;1.220066E+06;-1.219072E+06;7.127701E+06;-1.833824E+06;2.464695E+06;-1.646758E+06;3.520525E+00;9.516784E-01
